county,health_officer_region,age_cat,sex,race7,pop
San Luis Obispo,Southern California,18-49,MALE,Black NH,46
San Luis Obispo,Southern California,18-49,MALE,Black NH,42
San Luis Obispo,Southern California,18-49,MALE,Black NH,56
San Luis Obispo,Southern California,18-49,MALE,Black NH,80
San Luis Obispo,Southern California,18-49,MALE,Black NH,75
San Luis Obispo,Southern California,18-49,MALE,Black NH,52
San Luis Obispo,Southern California,18-49,MALE,Black NH,46
San Luis Obispo,Southern California,18-49,MALE,Black NH,41
San Luis Obispo,Southern California,18-49,MALE,Black NH,65
San Luis Obispo,Southern California,18-49,MALE,Black NH,73
San Luis Obispo,Southern California,18-49,MALE,Black NH,72
San Luis Obispo,Southern California,18-49,MALE,Black NH,51
San Luis Obispo,Southern California,18-49,MALE,Black NH,42
San Luis Obispo,Southern California,18-49,MALE,Black NH,51
San Luis Obispo,Southern California,18-49,MALE,Black NH,60
San Luis Obispo,Southern California,18-49,MALE,Black NH,93
San Luis Obispo,Southern California,18-49,MALE,Black NH,81
San Luis Obispo,Southern California,18-49,MALE,Black NH,69
San Luis Obispo,Southern California,18-49,MALE,Black NH,68
San Luis Obispo,Southern California,18-49,MALE,Black NH,80
San Luis Obispo,Southern California,18-49,MALE,Black NH,63
San Luis Obispo,Southern California,18-49,MALE,Black NH,109
San Luis Obispo,Southern California,18-49,MALE,Black NH,63
San Luis Obispo,Southern California,18-49,MALE,Black NH,72
San Luis Obispo,Southern California,18-49,MALE,Black NH,86
San Luis Obispo,Southern California,18-49,MALE,Black NH,69
San Luis Obispo,Southern California,50-64,MALE,Black NH,53
San Luis Obispo,Southern California,50-64,MALE,Black NH,52
San Luis Obispo,Southern California,50-64,MALE,Black NH,60
San Luis Obispo,Southern California,50-64,MALE,Black NH,65
San Luis Obispo,Southern California,50-64,MALE,Black NH,70
San Luis Obispo,Southern California,50-64,MALE,Black NH,51
San Luis Obispo,Southern California,50-64,MALE,Black NH,25
San Luis Obispo,Southern California,50-64,MALE,Black NH,39
San Luis Obispo,Southern California,50-64,MALE,Black NH,43
San Luis Obispo,Southern California,50-64,MALE,Black NH,68
San Luis Obispo,Southern California,50-64,MALE,Black NH,33
San Luis Obispo,Southern California,50-64,MALE,Black NH,28
San Luis Obispo,Southern California,50-64,MALE,Black NH,20
San Luis Obispo,Southern California,50-64,MALE,Black NH,29
San Luis Obispo,Southern California,50-64,MALE,Black NH,30
San Luis Obispo,Southern California,65+,MALE,Black NH,21
San Luis Obispo,Southern California,65+,MALE,Black NH,15
San Luis Obispo,Southern California,65+,MALE,Black NH,16
San Luis Obispo,Southern California,65+,MALE,Black NH,20
San Luis Obispo,Southern California,65+,MALE,Black NH,18
San Luis Obispo,Southern California,65+,MALE,Black NH,12
San Luis Obispo,Southern California,65+,MALE,Black NH,32
San Luis Obispo,Southern California,65+,MALE,Black NH,22
San Luis Obispo,Southern California,65+,MALE,Black NH,13
San Luis Obispo,Southern California,65+,MALE,Black NH,7
San Luis Obispo,Southern California,65+,MALE,Black NH,25
San Luis Obispo,Southern California,65+,MALE,Black NH,6
San Luis Obispo,Southern California,65+,MALE,Black NH,7
San Luis Obispo,Southern California,65+,MALE,Black NH,8
San Luis Obispo,Southern California,65+,MALE,Black NH,14
San Luis Obispo,Southern California,65+,MALE,Black NH,5
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,3
San Luis Obispo,Southern California,65+,MALE,Black NH,4
San Luis Obispo,Southern California,65+,MALE,Black NH,4
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,3
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,2
San Luis Obispo,Southern California,65+,MALE,Black NH,1
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,65+,MALE,Black NH,0
San Luis Obispo,Southern California,0-4,MALE,AIAN NH,4
San Luis Obispo,Southern California,0-4,MALE,AIAN NH,2
San Luis Obispo,Southern California,0-4,MALE,AIAN NH,3
San Luis Obispo,Southern California,0-4,MALE,AIAN NH,2
San Luis Obispo,Southern California,0-4,MALE,AIAN NH,3
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,2
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,1
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,2
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,3
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,3
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,3
San Luis Obispo,Southern California,5-11,MALE,AIAN NH,2
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,5
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,5
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,2
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,3
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,1
San Luis Obispo,Southern California,12-17,MALE,AIAN NH,4
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,5
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,11
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,4
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,9
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,5
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,3
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,17
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,9
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,8
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,3
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,9
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,3
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,9
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,10
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,4
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,2
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,12
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,15
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,5
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,8
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,8
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,11
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,2
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,6
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,10
San Luis Obispo,Southern California,18-49,MALE,AIAN NH,3
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,8
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,4
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,7
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,8
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,6
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,7
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,10
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,10
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,11
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,7
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,6
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,6
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,10
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,9
San Luis Obispo,Southern California,50-64,MALE,AIAN NH,14
San Luis Obispo,Southern California,65+,MALE,AIAN NH,12
San Luis Obispo,Southern California,65+,MALE,AIAN NH,7
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,9
San Luis Obispo,Southern California,65+,MALE,AIAN NH,5
San Luis Obispo,Southern California,65+,MALE,AIAN NH,10
San Luis Obispo,Southern California,65+,MALE,AIAN NH,5
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,7
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,8
San Luis Obispo,Southern California,65+,MALE,AIAN NH,9
San Luis Obispo,Southern California,65+,MALE,AIAN NH,2
San Luis Obispo,Southern California,65+,MALE,AIAN NH,3
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,6
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,1
San Luis Obispo,Southern California,65+,MALE,AIAN NH,1
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,4
San Luis Obispo,Southern California,65+,MALE,AIAN NH,3
San Luis Obispo,Southern California,65+,MALE,AIAN NH,1
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,3
San Luis Obispo,Southern California,65+,MALE,AIAN NH,2
San Luis Obispo,Southern California,65+,MALE,AIAN NH,3
San Luis Obispo,Southern California,65+,MALE,AIAN NH,2
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,65+,MALE,AIAN NH,0
San Luis Obispo,Southern California,0-4,MALE,Asian NH,37
San Luis Obispo,Southern California,0-4,MALE,Asian NH,34
San Luis Obispo,Southern California,0-4,MALE,Asian NH,32
San Luis Obispo,Southern California,0-4,MALE,Asian NH,25
San Luis Obispo,Southern California,0-4,MALE,Asian NH,26
San Luis Obispo,Southern California,5-11,MALE,Asian NH,23
San Luis Obispo,Southern California,5-11,MALE,Asian NH,16
San Luis Obispo,Southern California,5-11,MALE,Asian NH,52
San Luis Obispo,Southern California,5-11,MALE,Asian NH,22
San Luis Obispo,Southern California,5-11,MALE,Asian NH,28
San Luis Obispo,Southern California,5-11,MALE,Asian NH,61
San Luis Obispo,Southern California,5-11,MALE,Asian NH,42
San Luis Obispo,Southern California,12-17,MALE,Asian NH,27
San Luis Obispo,Southern California,12-17,MALE,Asian NH,24
San Luis Obispo,Southern California,12-17,MALE,Asian NH,32
San Luis Obispo,Southern California,12-17,MALE,Asian NH,27
San Luis Obispo,Southern California,12-17,MALE,Asian NH,29
San Luis Obispo,Southern California,12-17,MALE,Asian NH,44
San Luis Obispo,Southern California,18-49,MALE,Asian NH,178
San Luis Obispo,Southern California,18-49,MALE,Asian NH,306
San Luis Obispo,Southern California,18-49,MALE,Asian NH,145
San Luis Obispo,Southern California,18-49,MALE,Asian NH,214
San Luis Obispo,Southern California,18-49,MALE,Asian NH,168
San Luis Obispo,Southern California,18-49,MALE,Asian NH,268
San Luis Obispo,Southern California,18-49,MALE,Asian NH,184
San Luis Obispo,Southern California,18-49,MALE,Asian NH,163
San Luis Obispo,Southern California,18-49,MALE,Asian NH,129
San Luis Obispo,Southern California,18-49,MALE,Asian NH,125
San Luis Obispo,Southern California,18-49,MALE,Asian NH,58
San Luis Obispo,Southern California,18-49,MALE,Asian NH,48
San Luis Obispo,Southern California,18-49,MALE,Asian NH,49
San Luis Obispo,Southern California,18-49,MALE,Asian NH,33
San Luis Obispo,Southern California,18-49,MALE,Asian NH,37
San Luis Obispo,Southern California,18-49,MALE,Asian NH,39
San Luis Obispo,Southern California,18-49,MALE,Asian NH,72
San Luis Obispo,Southern California,18-49,MALE,Asian NH,37
San Luis Obispo,Southern California,18-49,MALE,Asian NH,42
San Luis Obispo,Southern California,18-49,MALE,Asian NH,41
San Luis Obispo,Southern California,18-49,MALE,Asian NH,33
San Luis Obispo,Southern California,18-49,MALE,Asian NH,47
San Luis Obispo,Southern California,18-49,MALE,Asian NH,31
San Luis Obispo,Southern California,18-49,MALE,Asian NH,42
San Luis Obispo,Southern California,18-49,MALE,Asian NH,48
San Luis Obispo,Southern California,18-49,MALE,Asian NH,48
San Luis Obispo,Southern California,18-49,MALE,Asian NH,45
San Luis Obispo,Southern California,18-49,MALE,Asian NH,39
San Luis Obispo,Southern California,18-49,MALE,Asian NH,43
San Luis Obispo,Southern California,18-49,MALE,Asian NH,51
San Luis Obispo,Southern California,18-49,MALE,Asian NH,65
San Luis Obispo,Southern California,18-49,MALE,Asian NH,64
San Luis Obispo,Southern California,50-64,MALE,Asian NH,38
San Luis Obispo,Southern California,50-64,MALE,Asian NH,27
San Luis Obispo,Southern California,50-64,MALE,Asian NH,51
San Luis Obispo,Southern California,50-64,MALE,Asian NH,51
San Luis Obispo,Southern California,50-64,MALE,Asian NH,46
San Luis Obispo,Southern California,50-64,MALE,Asian NH,34
San Luis Obispo,Southern California,50-64,MALE,Asian NH,39
San Luis Obispo,Southern California,50-64,MALE,Asian NH,44
San Luis Obispo,Southern California,50-64,MALE,Asian NH,34
San Luis Obispo,Southern California,50-64,MALE,Asian NH,48
San Luis Obispo,Southern California,50-64,MALE,Asian NH,37
San Luis Obispo,Southern California,50-64,MALE,Asian NH,34
San Luis Obispo,Southern California,50-64,MALE,Asian NH,31
San Luis Obispo,Southern California,50-64,MALE,Asian NH,37
San Luis Obispo,Southern California,50-64,MALE,Asian NH,39
San Luis Obispo,Southern California,65+,MALE,Asian NH,36
San Luis Obispo,Southern California,65+,MALE,Asian NH,44
San Luis Obispo,Southern California,65+,MALE,Asian NH,29
San Luis Obispo,Southern California,65+,MALE,Asian NH,35
San Luis Obispo,Southern California,65+,MALE,Asian NH,47
San Luis Obispo,Southern California,65+,MALE,Asian NH,44
San Luis Obispo,Southern California,65+,MALE,Asian NH,90
San Luis Obispo,Southern California,65+,MALE,Asian NH,70
San Luis Obispo,Southern California,65+,MALE,Asian NH,29
San Luis Obispo,Southern California,65+,MALE,Asian NH,34
San Luis Obispo,Southern California,65+,MALE,Asian NH,29
San Luis Obispo,Southern California,65+,MALE,Asian NH,26
San Luis Obispo,Southern California,65+,MALE,Asian NH,24
San Luis Obispo,Southern California,65+,MALE,Asian NH,28
San Luis Obispo,Southern California,65+,MALE,Asian NH,20
San Luis Obispo,Southern California,65+,MALE,Asian NH,23
San Luis Obispo,Southern California,65+,MALE,Asian NH,16
San Luis Obispo,Southern California,65+,MALE,Asian NH,12
San Luis Obispo,Southern California,65+,MALE,Asian NH,19
San Luis Obispo,Southern California,65+,MALE,Asian NH,11
San Luis Obispo,Southern California,65+,MALE,Asian NH,10
San Luis Obispo,Southern California,65+,MALE,Asian NH,9
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,10
San Luis Obispo,Southern California,65+,MALE,Asian NH,6
San Luis Obispo,Southern California,65+,MALE,Asian NH,1
San Luis Obispo,Southern California,65+,MALE,Asian NH,2
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,4
San Luis Obispo,Southern California,65+,MALE,Asian NH,1
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,1
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,0
San Luis Obispo,Southern California,65+,MALE,Asian NH,1
San Luis Obispo,Southern California,65+,MALE,Asian NH,1
San Luis Obispo,Southern California,0-4,MALE,NHPI NH,2
San Luis Obispo,Southern California,0-4,MALE,NHPI NH,1
San Luis Obispo,Southern California,0-4,MALE,NHPI NH,2
San Luis Obispo,Southern California,0-4,MALE,NHPI NH,2
San Luis Obispo,Southern California,0-4,MALE,NHPI NH,1
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,3
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,1
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,1
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,0
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,3
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,0
San Luis Obispo,Southern California,5-11,MALE,NHPI NH,2
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,0
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,3
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,1
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,3
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,1
San Luis Obispo,Southern California,12-17,MALE,NHPI NH,0
San Luis Obispo,Southern California,18-49,MALE,NHPI NH,1
San Luis Obispo,Southern California,18-49,MALE,NHPI NH,2
San Luis Obispo,Southern California,18-49,MALE,NHPI NH,0
San Luis Obispo,Southern California,18-49,MALE,NHPI NH,4
San Luis Obispo,Southern California,18-49,MALE,NHPI NH,4
